Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What is your age?,What is your sex?,What is your ethnicity?,"If you selected ""more than one"" or ""other,"" please explain:",Please choose the highest level of education that your parents attained (choose one),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Happy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Worried / Anxious","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Pleased","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Angry / Hostile","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Frustrated","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Depressed / Blue","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Relaxed / Calm","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Unhappy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Enjoyment / Fun","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Peaceful / Serene","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Dull / Bored","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Joyful",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - In most ways my life is close to my ideal","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - The conditions of my life are excellent","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - I am satisfied with my life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - So far I have gotten the important things I want in life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - If I could live my life over, I would change almost nothing",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Q39 - I felt a sense of contact with people who care for me, and whom I care for",Q39 - I was lonely,Q39 - I felt close and connected with other people who are important to me,Q39 - I felt unappreciated by one or more important people,Q39 - I felt a strong sense of intimacy with the people I spent time with,Q41 - I had disagreement or conflicts with people I usually get along with,Q41 - I was successfully completing difficult tasks and projects,"Q41 - I experienced some kind of failure, or was unable to do well at something",Q41 - I took on and mastered hard challenges,"Q41 - I did something stupid, that made me feel incompetent",Q43 - I did well even at the hard things,Q43 - I struggled doing something I should be good at,Q43 - I was free to do things my own way,Q43 - I had a lot of pressures I could do without,Q43 - My choices expressed my true self,Q45 - There were people telling me what I had to do,Q45 - I was really doing what interests me,Q45 - I had to do things against my will,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Condition
2/7/18 16:24,2/7/18 16:31,0,100,397,1,2/7/18 16:31,R_3JKjgOaL86ZsnGw,,,,,anonymous,EN,0,0,4.564,0,18,2,6,,1,1.238,23.386,25.696,6,3,6,3,2,5,2,4,3,2,3,3,3,74.418,115.246,116.544,13,1,2,4,1,2,106.449,121.065,122.483,7,2,4,2,5,1,2,4,5,3,3,2,5,2,5,1,1,1,5,8.044,80.065,81.459,19,1
2/7/18 21:48,2/7/18 21:55,0,100,429,1,2/7/18 21:55,R_2VdU86Vc3Bxgs5z,,,,,anonymous,EN,0,0,50.513,0,19,1,6,,2,1.896,46.286,48.167,7,3,2,2,1,3,4,4,3,3,3,3,3,16,96.543,101.415,12,2,3,4,3,7,18.334,37.756,59.635,5,4,3,3,2,2,3,4,3,3,4,3,2,4,2,5,2,3,1,8.048,156.687,157.735,19,3
2/8/18 21:48,2/8/18 21:56,0,100,500,1,2/8/18 21:56,R_2xEnBaMHbZJXhYK,,,,,anonymous,EN,0,0,3.655,0,19,1,6,,2,1.196,37.162,39.463,7,5,2,3,2,3,4,3,4,3,3,5,4,170.68,209.264,210.177,13,2,2,3,2,7,8.556,26.111,27.052,5,2,3,3,3,2,4,4,4,2,4,3,2,4,2,4,1,3,1,13.767,145.703,146.57,19,2
2/9/18 12:01,2/9/18 12:05,0,100,236,1,2/9/18 12:05,R_3nrrhcT6FWfnFuv,,,,,anonymous,EN,0,0,18.206,0,18,2,2,,4,0.909,40.54,42.003,6,3,4,3,4,3,2,3,3,2,3,6,3,7.356,46.151,47.181,13,4,4,4,4,4,8.968,21.864,23.422,5,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,2,8.786,96.034,96.928,24,4
2/12/18 22:06,2/12/18 22:11,0,8,257,0,2/13/18 2:07,R_O8WiSArlblj9fvr,,,,,anonymous,EN,0,0,2.658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/18 14:19,2/14/18 14:25,0,100,345,1,2/14/18 14:25,R_YPJM44XZx7lI9qx,,,,,anonymous,EN,1.275,1.275,3.038,1,18,2,6,,1,2.572,247.84,249.37,13,3,7,3,7,7,4,2,3,1,1,3,5,7.139,42.288,43.63,16,5,4,4,4,6,1.461,5.211,6.536,5,2,4,2,1,4,2,2,4,2,5,4,2,1,4,2,3,2,4,1.029,29.052,30.098,23,1
2/27/18 11:19,2/27/18 11:23,0,100,210,1,2/27/18 11:23,R_3RaT9yeFKd6DSDP,,,,,anonymous,EN,0,0,2.403,0,20,1,2,,2,1.505,38.566,40.36,6,2,6,4,3,1,5,3,5,3,4,4,3,5.251,42.013,43.505,12,5,5,4,3,4,16.087,29.576,30.435,5,3,4,2,3,3,4,2,4,4,5,2,4,3,5,4,3,4,4,4.795,85.967,86.882,25,4
2/28/18 14:14,2/28/18 14:16,0,100,97,1,2/28/18 14:16,R_2dfN67lOrUdegiM,,,,,anonymous,EN,3.38,3.38,4.867,1,18,2,6,,1,1.915,34.636,36.045,10,4,3,4,3,3,3,3,,4,4,4,,3.071,19.118,20.939,15,3,2,4,3,3,0.958,3.468,4.619,5,2,3,2,3,3,4,4,3,1,3,3,2,3,3,2,3,3,2,0.854,20.823,22.035,21,3
3/1/18 6:49,3/1/18 6:50,0,100,87,1,3/1/18 6:50,R_1QxYPS9DeQxf0Sb,,,,,anonymous,EN,0,0,2.485,0,20,1,2,,2,1.382,29.435,30.007,12,3,4,3,4,2,2,4,3,3,4,3,4,1.447,18.188,19.18,13,3,4,3,4,4,1.178,8.267,9.072,5,2,3,3,3,2,3,2,3,4,4,3,2,3,4,3,4,3,4,1.137,18.578,19.77,19,3
3/2/18 9:25,3/2/18 9:25,0,8,8,0,3/2/18 13:25,R_2EaZ0rgs6xXdKXx,,,,,anonymous,EN,0,0,3.369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/18 15:35,3/5/18 15:40,0,100,314,1,3/5/18 15:40,R_3HiwO3n1Lip0zHs,,,,,anonymous,EN,0,0,4.242,0,21,2,2,,4,51.087,90.945,94.292,5,7,4,5,1,4,1,4,3,7,4,1,5,12.39,63.977,66.332,17,4,5,6,6,2,10.11,23.747,28.198,5,5,1,5,1,5,1,5,3,5,2,5,5,3,2,3,5,5,1,8.735,85.301,90.374,19,1
3/5/18 16:12,3/5/18 16:17,0,100,270,1,3/5/18 16:17,R_3KZo7toc6LT2szI,,,,,anonymous,EN,0,0,3.692,0,22,2,2,,1,1.314,18.96,20.04,4,3,1,2,1,1,1,2,1,2,2,4,2,10.51,93.232,93.994,12,3,3,3,5,2,4.683,15.171,15.603,7,3,3,3,4,3,2,3,3,3,3,2,3,2,3,2,3,2,3,9.79,128.326,129.069,18,3
3/5/18 16:26,3/5/18 16:32,0,100,317,1,3/5/18 16:32,R_2bUZDyApcNjHEz6,,,,,anonymous,EN,0,0,8.025,0,18,2,6,,1,1.823,32.481,36.233,10,5,3,3,1,2,1,4,1,4,3,2,2,12.457,43.572,46.582,14,5,4,4,5,6,28.475,49.6,50.629,6,3,1,4,1,2,1,3,2,2,1,3,3,3,2,3,2,4,2,18.135,165.313,166.759,25,4
3/5/18 16:45,3/5/18 16:49,0,100,212,1,3/5/18 16:49,R_2rSoUzWaIjp5hve,,,,,anonymous,EN,0,0,11.079,0,18,1,2,,5,1.89,34.678,36.189,12,5,1,5,2,2,1,6,1,5,5,4,5,8.329,34.946,35.916,14,6,6,6,6,6,53.612,59.273,60.739,5,4,1,4,1,4,1,3,1,2,2,4,1,4,2,4,2,4,1,3.316,53.101,54.565,19,3
3/5/18 17:06,3/5/18 17:13,0,100,384,1,3/5/18 17:13,R_32JbMo7tQoVrfnE,,,,,anonymous,EN,11.444,30.907,32.895,2,24,2,6,,1,1.773,31.913,35.152,7,6,6,4,2,4,3,4,2,3,4,2,3,10.56,80.971,82.437,16,5,6,6,5,5,10.365,34.476,41.853,5,3,4,3,3,3,4,3,2,3,2,3,2,4,3,3,5,3,3,12.701,164.011,165.167,24,1
3/5/18 17:23,3/5/18 17:27,0,100,285,1,3/5/18 17:27,R_3rGHotp2iBCXO1I,,,,,anonymous,EN,0,0,7.604,0,19,1,6,,1,1.27,37,38.678,7,6,4,6,5,5,3,4,3,6,6,2,6,15.906,64.375,65.205,12,7,5,6,4,7,10.273,32.06,32.807,5,5,1,5,2,5,1,5,4,5,2,3,2,5,1,5,1,5,1,8.377,96.023,97.34,19,2
3/5/18 17:41,3/5/18 17:44,0,100,165,1,3/5/18 17:44,R_3JwkD05ibpjhBtQ,,,,,anonymous,EN,0,0,40.241,0,20,2,2,,4,0.893,21.807,26.126,5,4,3,4,2,2,2,3,2,2,4,4,4,5.726,25.381,26.244,12,3,6,3,3,4,3.847,15.529,16.418,7,4,2,4,1,4,3,2,4,4,3,2,3,3,4,2,2,2,1,5.549,43.905,50.053,20,3
3/5/18 17:43,3/5/18 17:49,0,100,335,1,3/5/18 17:49,R_2yp7OvlvLXLrj2b,,,,,anonymous,EN,0,0,5.183,0,19,2,6,,4,1.717,37.876,40.66,7,4,6,5,1,6,1,3,3,1,1,4,4,7.325,54.423,55.481,17,7,7,7,7,7,82.726,96.193,98.715,9,4,1,4,2,4,3,3,5,2,2,2,4,4,2,2,1,3,1,6.904,92.962,95.025,18,1
3/5/18 17:57,3/5/18 18:01,0,100,218,1,3/5/18 18:01,R_1dLypwqKnA96Gkn,,,,,anonymous,EN,0,0,5.223,0,18,2,6,,4,1.546,47.4,53.208,9,3,4,3,3,5,4,4,3,4,2,4,3,7.267,52.42,53.087,20,4,5,5,5,3,4.1,14.073,15.414,5,4,2,2,5,3,3,4,4,4,4,4,3,3,4,3,2,3,2,3.56,80.536,81.706,22,4
3/5/18 18:26,3/5/18 18:35,0,100,520,1,3/5/18 18:35,R_1pDtsVdZH1CoI1C,,,,,anonymous,EN,0,0,7.165,0,19,2,6,,1,1.392,47.96,49.405,9,4,5,3,2,4,2,1,3,2,2,4,3,77.806,138.288,140.564,16,5,4,4,4,2,10.656,51.289,54.263,7,3,4,3,3,1,1,2,2,1,2,3,2,3,3,2,3,3,1,14.301,258.46,261.118,27,3
3/5/18 18:43,3/5/18 18:49,0,100,384,1,3/5/18 18:49,R_2WIPmAAVE5hk3ek,,,,,anonymous,EN,0,0,50.192,0,18,2,6,,2,1.498,37.858,40.789,9,6,4,5,1,2,2,4,2,4,4,3,5,32.053,76.665,77.525,12,6,6,6,6,6,12.651,25.429,26.756,5,4,1,4,1,3,2,4,1,4,1,4,2,3,3,4,2,3,1,25.293,153.281,154.185,18,2
3/5/18 19:08,3/5/18 19:13,0,100,301,1,3/5/18 19:13,R_2q7yhX4wbrHq07b,,,,,anonymous,EN,0,0,6.173,0,19,2,7,Black/Latino,3,5.885,57.087,59.114,10,3,6,2,3,6,4,2,7,3,1,6,2,16.166,54.566,55.885,12,5,5,1,4,2,11.541,32.141,33.187,5,3,1,4,3,4,3,1,4,2,3,3,4,2,4,3,2,1,2,11.881,88.454,89.49,18,1
3/5/18 19:18,3/5/18 19:24,0,100,360,1,3/5/18 19:24,R_111QcaoCuaNwUJo,,,,,anonymous,EN,0,0,9.17,0,18,1,2,,5,1.72,191.448,193.227,6,4,3,4,2,2,3,4,3,4,4,3,4,9.987,48.172,48.885,12,3,3,4,2,1,7.788,22.281,23.405,5,4,3,4,5,4,3,2,4,2,5,2,2,3,3,3,2,2,2,6.257,75.794,77.196,18,3
3/5/18 19:09,3/5/18 19:28,0,100,1178,1,3/5/18 19:28,R_uaIiThJwtJP9JK1,,,,,anonymous,EN,0,0,572.538,0,18,2,6,,3,1.303,134.979,136.823,7,6,5,4,1,2,1,4,1,6,7,1,6,55.462,204.668,206.292,15,6,6,5,7,6,35.454,106.257,107.612,5,5,1,5,1,5,3,4,1,4,1,4,1,5,3,5,1,4,1,10.53,114.393,115.693,18,1
3/5/18 19:38,3/5/18 19:44,0,100,389,1,3/5/18 19:44,R_UDufn56FHyQzJzb,,,,,anonymous,EN,33.592,33.592,34.252,1,19,2,6,,2,1.301,41.9,45.065,8,4,1,4,1,1,1,4,2,4,5,3,3,7.165,178.362,179.318,22,6,6,4,5,6,11.64,35.928,37.777,7,5,3,5,2,5,2,5,5,5,5,5,4,4,2,2,5,3,3,1.057,77.804,78.836,23,1
3/5/18 19:47,3/5/18 19:53,0,100,322,1,3/5/18 19:53,R_1F9evBRMauy1Epc,,,,,anonymous,EN,5.191,14.193,15.336,3,18,2,6,,1,5.95,44.174,48.791,12,5,6,6,2,2,3,4,3,5,4,2,5,7.468,65.455,66.911,14,3,5,6,7,7,3.385,50.981,54.845,12,5,3,5,2,4,3,4,5,5,2,5,3,5,5,5,4,5,5,4.687,114.324,115.35,25,1
3/5/18 20:03,3/5/18 20:18,0,100,906,1,3/5/18 20:18,R_rr49fk4n90muKTD,,,,,anonymous,EN,0,0,13.524,0,18,1,2,,4,3.432,61.659,62.917,16,6,4,6,1,2,5,6,2,5,6,5,3,14.529,629.177,629.838,18,5,6,5,2,3,13.638,37.09,38.028,9,3,4,2,4,3,2,4,4,3,5,4,3,4,3,3,4,3,3,16.546,151.016,153.534,26,4
3/5/18 20:13,3/5/18 20:18,0,100,320,1,3/5/18 20:19,R_3iKEqTx8BOJUcx1,,,,,anonymous,EN,11.539,19.25,20.385,6,21,2,5,N/A,3,2.194,44.979,49.713,20,5,2,5,1,2,1,4,2,5,4,3,5,7.881,58.966,60.941,17,6,6,6,6,6,7.666,25.334,28.864,8,5,1,5,1,5,2,4,1,4,1,4,1,4,1,5,1,4,1,7.704,110.192,111.293,26,1
3/5/18 20:40,3/5/18 20:48,0,100,472,1,3/5/18 20:48,R_2tLn1rQon4DXgNn,,,,,anonymous,EN,5.823,5.823,6.334,1,18,2,6,,1,1.953,31.972,34.288,7,3,4,3,2,4,3,1,3,2,1,4,2,7.039,36.709,37.809,12,3,3,3,5,2,33.678,46.306,48.358,5,3,4,3,2,2,1,2,4,2,1,2,4,1,4,2,3,1,2,17.018,248.736,251.587,24,2
3/5/18 20:46,3/5/18 20:50,0,100,271,1,3/5/18 20:50,R_pn575ktbaKt37lT,,,,,anonymous,EN,22.414,22.414,23.983,1,18,2,6,,2,1.869,84.642,85.663,14,4,6,2,3,5,7,3,4,6,1,3,3,9.216,34.739,35.253,14,3,4,1,2,1,4.953,27.5,28.701,6,3,3,2,4,3,1,1,5,1,4,1,3,4,5,2,1,3,1,5.564,90.161,91.415,22,3
3/5/18 20:36,3/5/18 20:53,0,100,1015,1,3/5/18 20:53,R_2VOB2RdSlmjHck8,,,,,anonymous,EN,1.949,275.916,277.587,6,20,1,6,,5,2.017,304.468,305.875,16,6,4,6,2,2,3,4,2,5,5,3,5,24.241,75.284,77.206,17,2,5,6,3,3,132.514,152.699,154.146,9,5,2,5,1,4,4,3,3,2,3,3,1,2,3,3,3,2,3,1.955,191.837,192.99,31,4
3/5/18 21:14,3/5/18 21:17,0,100,134,1,3/5/18 21:17,R_78wmGe5ZvZZU0zT,,,,,anonymous,EN,0,0,2.541,0,18,2,2,,4,12.3,29.108,30.304,5,5,3,5,1,2,3,5,2,4,3,4,4,5.108,35.878,36.843,16,5,4,3,5,2,6.617,16.596,17.804,5,5,1,5,1,5,1,5,1,5,1,4,1,4,1,4,1,3,1,2.336,39.056,40.253,20,1
3/5/18 17:49,3/5/18 17:50,0,8,79,0,3/5/18 21:50,R_w1V6sxbMF7g0NGh,,,,,anonymous,EN,0,0,2.662,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/18 21:47,3/5/18 21:55,0,100,432,1,3/5/18 21:55,R_27qJ5ENKSE09MCQ,,,,,anonymous,EN,0,0,92.998,0,19,1,6,,1,3.662,40.675,44.486,6,5,5,4,1,3,3,3,3,4,2,1,4,8.58,43.645,45.909,12,4,5,4,2,4,16.049,37.928,39.722,8,4,4,3,2,4,3,2,4,3,4,3,4,3,4,4,4,2,4,10.731,178.973,182.279,19,1
3/5/18 21:41,3/5/18 22:03,0,100,1353,1,3/5/18 22:03,R_3qOGmRW70NBVfDR,,,,,anonymous,EN,2.733,65.756,67.051,20,20,2,6,,1,0.908,38.561,40.234,25,4,6,3,2,1,2,3,2,4,2,2,3,1.163,207.213,209.786,41,1,3,2,2,3,59.171,234.053,240.961,16,5,2,3,3,5,1,2,3,,2,1,3,3,3,2,2,2,1,1.866,691.183,693.032,87,1
3/6/18 0:13,3/6/18 0:19,0,100,363,1,3/6/18 0:19,R_1QfHkQDFvwQ4L81,,,,,anonymous,EN,0,0,5.652,0,18,2,6,,2,1.949,41.278,43.253,14,4,3,4,7,7,2,7,3,4,5,2,4,13.599,43.146,44.425,12,3,3,5,5,6,4.727,36.925,38.678,6,4,1,4,5,4,5,2,2,2,1,3,4,3,4,4,3,3,1,14.067,138.695,139.903,21,1
3/6/18 0:31,3/6/18 0:39,0,100,474,1,3/6/18 0:39,R_3NVzYuiz5Ktzk0L,,,,,anonymous,EN,0,0,176.251,0,19,1,6,,1,0.996,31.231,32.86,8,3,7,3,1,7,2,3,4,2,1,4,3,6.543,74.542,75.767,15,2,4,1,5,2,8.108,31.499,33.61,9,1,3,5,5,5,5,1,5,1,3,2,1,1,5,3,3,2,4,13.668,142.295,143.628,22,3
3/6/18 1:22,3/6/18 1:27,0,100,269,1,3/6/18 1:27,R_e546tJ3koqh9JO9,,,,,anonymous,EN,0,0,40.247,0,18,1,2,,2,1.454,38.062,39.412,8,3,5,3,4,5,5,3,4,3,4,6,3,4.577,36.122,37.065,12,1,3,2,2,1,6.78,22.328,27.331,5,3,5,2,5,3,3,2,4,2,4,2,4,3,3,4,3,1,2,5.176,88.188,90.189,18,1
3/6/18 1:42,3/6/18 1:46,0,100,267,1,3/6/18 1:46,R_1gtPLwTyZKmlfUi,,,,,anonymous,EN,0,0,8.886,0,20,2,6,,3,6.515,68.679,70.476,10,5,2,4,2,2,2,4,2,4,4,2,4,7.065,31.914,32.874,12,5,5,5,5,4,8.399,25.633,26.399,6,5,2,3,1,2,1,2,1,2,1,2,1,4,1,4,1,3,1,4.866,114.543,115.359,19,2
3/6/18 3:34,3/6/18 3:41,0,100,416,1,3/6/18 3:41,R_3VDGeG0oJv9WBnr,,,,,anonymous,EN,3.626,71.719,75.244,90,19,1,2,,4,1.435,44.105,46.721,4,3,3,4,4,1,2,4,4,3,4,3,4,8.542,104.767,105.622,15,3,2,2,2,3,11.848,28.105,30.442,5,4,3,4,1,4,1,4,3,4,2,4,2,3,2,4,2,3,2,12.571,115.664,116.538,22,2
3/6/18 8:29,3/6/18 8:34,0,100,282,1,3/6/18 8:34,R_R3lrKe4uVXMGBGh,,,,,anonymous,EN,0,0,7.36,0,18,2,6,,4,1.289,41.514,43.531,7,3,2,3,2,3,1,2,3,2,1,2,2,12.293,50.657,51.728,12,4,5,6,6,2,15.785,43.771,45.489,6,3,1,3,2,3,1,3,1,4,1,4,1,3,1,1,1,3,1,22.076,122.006,123.301,20,4
3/6/18 8:30,3/6/18 8:34,0,100,244,1,3/6/18 8:34,R_WdR2oieF39XTmZH,,,,,anonymous,EN,8.895,29.74,32.239,5,19,2,6,,1,0.976,28.927,29.651,22,4,4,2,3,3,2,1,1,2,1,1,2,13.902,51.739,55.601,33,2,2,2,3,2,5.719,23.284,23.342,13,3,2,3,4,2,5,3,3,2,4,3,4,3,2,3,2,2,1,2.76,92.568,93.354,97,4
3/6/18 8:51,3/6/18 8:58,0,100,464,1,3/6/18 8:58,R_1PdYYbvKv9Wy68o,,,,,anonymous,EN,0,0,7.904,0,19,1,6,,2,2.871,55.272,57.013,6,5,2,4,1,2,1,6,2,5,6,2,5,8.912,40.292,42.715,12,4,3,3,6,2,100.797,123.26,124.673,5,4,3,4,4,5,3,4,5,3,3,3,2,2,4,3,5,2,3,26.345,219.524,221.18,21,4
3/6/18 10:10,3/6/18 10:13,0,100,180,1,3/6/18 10:13,R_1KpeN5uDAyM4Gqq,,,,,anonymous,EN,5.301,5.301,5.979,1,19,2,6,,1,13.848,27.441,28.995,3,7,2,7,1,1,1,7,1,7,7,3,7,6.983,35.851,37.026,13,5,7,5,5,7,10.961,22.245,23.308,5,5,1,5,3,5,2,5,1,5,1,3,1,4,1,5,5,5,1,6.456,75.554,76.713,19,3
3/6/18 10:52,3/6/18 10:54,0,100,127,1,3/6/18 10:54,R_xslgCVpFPvoqmB3,,,,,anonymous,EN,0,0,4.484,0,20,2,2,,3,0.949,23.104,24.307,5,7,2,7,2,2,1,7,1,7,7,3,7,2.866,27.492,28.127,12,7,7,7,7,1,4.406,10.755,11.825,5,5,1,5,1,5,1,5,1,3,5,5,2,5,1,5,1,5,2,7.05,47.064,47.889,20,2
3/6/18 11:08,3/6/18 11:12,0,100,240,1,3/6/18 11:12,R_2X1InzXo4eq6ccR,,,,,anonymous,EN,0,0,3.943,0,18,2,6,,1,1.444,39.398,41.591,4,3,5,3,4,6,2,4,3,4,2,2,3,17.443,54.929,55.981,14,5,5,5,5,5,5.248,14.503,15.777,6,5,4,5,2,4,2,5,4,4,2,4,4,4,4,4,4,4,1,15.38,111.978,113.74,24,4
3/6/18 11:34,3/6/18 11:36,0,100,163,1,3/6/18 11:36,R_1PY1DLpTfMQ0NYg,,,,,anonymous,EN,1.676,1.676,3.85,1,18,2,6,,2,0.905,24.358,25.102,18,3,6,4,4,6,5,3,4,3,2,2,3,3.954,25.971,26.752,26,4,3,3,3,4,5.327,13.242,13.3,11,3,3,3,3,2,3,2,4,2,3,3,3,3,3,2,2,2,2,5.586,66.29,66.83,46,2
3/6/18 11:13,3/6/18 12:15,0,100,3735,1,3/6/18 12:15,R_2q1UDTGiwYIF8K3,,,,,anonymous,EN,0,0,367.495,0,18,2,6,,2,2.145,49.462,51.838,5,5,2,3,1,2,1,6,2,4,6,2,5,9.516,1576.887,1578.479,16,5,6,5,6,4,11.988,33.315,34.737,5,5,1,5,1,3,1,2,3,3,1,2,1,3,3,3,2,4,1,21.724,1691.131,1692.591,20,3
3/6/18 13:12,3/6/18 13:20,0,100,485,1,3/6/18 13:20,R_3PsL2YPsb46HAUG,,,,,anonymous,EN,7.536,25.38,26.725,2,18,2,6,,2,1.747,40.463,42.868,12,3,4,3,1,4,1,4,1,1,4,4,1,18.35,58.966,60.137,14,3,3,3,5,3,13.029,41.391,44.927,9,3,3,3,1,1,2,3,2,2,3,2,4,2,3,2,3,2,4,7.459,230.5,267.205,33,1
3/6/18 10:13,3/6/18 10:14,0,8,5,0,3/6/18 14:13,R_1oo2aFltVJz1sE0,,,,,anonymous,EN,0,0,2.186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/18 15:12,3/6/18 15:17,0,100,263,1,3/6/18 15:17,R_3PzXvbVTxInZhLj,,,,,anonymous,EN,0,0,31.302,0,18,2,5,,3,7.512,49.065,50.994,15,6,4,6,1,3,4,6,2,6,6,2,6,4.333,33.298,34.112,14,2,5,6,2,2,9.429,36.521,39.136,9,5,1,5,2,5,1,5,1,2,1,3,3,4,3,3,1,4,1,18.182,97,97.727,25,3
3/6/18 15:56,3/6/18 16:02,0,100,398,1,3/6/18 16:02,R_27jVSpVeOYsfCoQ,,,,,anonymous,EN,0,0,38.256,0,18,2,3,,5,1.924,29.921,31.815,7,5,6,4,3,3,2,3,1,4,3,4,5,27.654,60.541,62.88,12,5,3,6,6,5,10.508,25.023,26.973,5,4,2,3,4,3,1,4,5,2,4,3,1,2,4,3,1,2,3,100.558,205.022,206.445,19,1
3/6/18 16:04,3/6/18 16:11,0,100,418,1,3/6/18 16:11,R_3JIynN9K3fl2LjQ,,,,,anonymous,EN,0,0,61.654,0,19,1,2,,3,1.419,58.946,61.434,8,4,3,4,2,2,2,3,2,3,3,3,2,9.665,80.825,93.903,17,6,6,5,5,3,9.516,51.268,57.017,8,5,1,4,1,4,1,4,3,1,3,4,3,3,4,2,1,3,1,7.449,108.268,109.641,26,2
3/6/18 16:43,3/6/18 16:55,0,100,749,1,3/6/18 16:55,R_1pAQJ0JAB4tG0Gt,,,,,anonymous,EN,0,0,7.737,0,18,2,3,,4,1.657,40.479,42.063,6,3,4,1,5,6,4,1,3,1,1,1,2,30.885,302.628,307.592,18,2,2,5,5,2,28.614,82.422,85.409,7,5,2,3,4,4,5,3,3,5,3,4,1,5,5,5,1,3,1,19.697,286.445,292.394,20,4
3/6/18 17:16,3/6/18 17:19,0,100,163,1,3/6/18 17:19,R_272SORnLmPFvgQm,,,,,anonymous,EN,0,0,4.747,0,19,2,8,Middle Eastern,4,1.159,30.343,31.413,7,3,7,2,4,4,3,2,4,2,2,5,2,4.174,35.207,36.143,18,5,3,4,3,2,14.633,23.729,24.669,6,3,2,3,3,3,1,2,5,2,5,3,3,1,4,4,1,1,1,16.911,58.336,58.776,24,3
3/6/18 19:13,3/6/18 19:28,0,100,877,1,3/6/18 19:28,R_3k81mPyrVF2KsBu,,,,,anonymous,EN,0,0,6.741,0,19,2,6,,2,1.489,39.639,41.979,9,3,5,4,2,3,5,4,4,2,3,2,4,13.52,79.471,80.515,12,3,3,3,4,1,259.52,584.012,585.294,5,5,3,3,5,2,4,2,2,2,1,2,4,4,1,3,2,4,1,4.031,113.095,114.413,18,1
3/6/18 21:35,3/6/18 21:42,0,100,406,1,3/6/18 21:42,R_3Dvv3nXkRGQS9Jg,,,,,anonymous,EN,0,0,7.474,0,18,2,7,half white and half hispanic/latina,4,3.053,96.907,99.039,8,4,5,4,3,5,2,6,2,5,5,2,5,6.072,39.903,40.886,13,3,3,5,3,5,25.002,45.042,46.019,6,5,3,2,3,4,3,4,3,2,1,3,3,2,5,3,3,2,1,8.593,100.055,101.591,18,2
3/6/18 22:00,3/6/18 22:07,0,100,428,1,3/6/18 22:07,R_vftNGGMUlMyKmS5,,,,,anonymous,EN,0,0,31.297,0,21,2,6,,1,20.835,44.196,45.442,5,6,5,3,4,4,1,4,4,4,4,4,4,8.397,49.295,50.373,12,4,3,3,5,5,9.051,22.88,24.21,5,4,1,5,1,4,1,4,1,4,1,4,1,4,4,4,4,4,1,14.301,136.11,137.601,18,1
3/6/18 23:07,3/6/18 23:17,0,100,635,1,3/6/18 23:17,R_2QfvNTupkS3qO50,,,,,anonymous,EN,0,0,108.652,0,18,1,6,,5,2.283,71.761,73.341,5,4,2,4,1,1,2,5,1,4,5,3,4,273.572,300.42,301.256,13,5,5,6,6,6,55.018,72.145,73.169,10,4,1,4,1,4,2,3,2,2,1,4,1,4,2,4,3,4,1,7.453,71.169,71.949,20,3
